date,us_equities,us_equities_tech,global_equities,em_equities,us_hy,us_ig,em_debt,cmdty,long_term_treasuries,short_term_treasuries
2006-03-19,157.40570641286376,172.79147032814103,181.48160427229132,292.7766654154023,136.44685901396508,113.92911432914605,154.294681202511,157.02584297842571,115.24779801636073,105.02854748310698
2006-03-20,157.1447034566382,173.13178761559888,181.69545076998767,293.6283209353577,136.48128847310014,114.0651252100165,154.16666666666688,154.89778603102417,115.54171268985118,105.0652139751713
2006-03-21,156.20132789026852,171.43940498315834,180.62832346690539,290.635638455508,136.57251093733407,113.61708936714908,153.54724149322786,155.7296919440129,114.9104425259928,104.93426221779872
2006-03-22,157.14491904902883,171.8340511319095,181.35152398404986,288.4566306978874,136.64365821844697,113.75310024801956,153.7000330360095,154.891382650039,115.10176748041323,104.9290241475038
2006-03-23,156.7397301713722,171.26167808930532,180.38844578448007,289.2246603358538,136.76182095433037,113.54508360668825,153.4481334654776,157.59040773528403,114.77512960952656,104.9028337960293
2006-03-24,156.89385603670613,172.19244079114014,181.1175080454013,289.814537891212,136.93521644791986,114.0091207296581,153.79914106375975,157.927118852087,115.53085248563181,105.01807134251717
2006-03-25,156.89385603670613,172.19244079114014,181.1175080454013,289.814537891212,136.93521644791986,114.0091207296581,153.79914106375975,157.927118852087,115.53085248563181,105.01807134251717
2006-03-26,156.89385603670613,172.19244079114014,181.1175080454013,289.814537891212,136.93521644791986,114.0091207296581,153.79914106375975,157.927118852087,115.53085248563181,105.01807134251717
2006-03-27,156.73250215280353,172.27649408177973,180.90160678590794,291.27191049203486,136.98243993567607,113.77038163053017,153.60092500825925,158.24728790134503,115.20442849185231,105.02330941281205
2006-03-28,155.7233936012406,171.4974417790761,180.34123668675116,288.8422975964129,137.08780864293828,113.2377790223215,153.1508093822269,159.5690524596985,114.3624893774366,104.89235765543947
2006-03-29,156.9144167425874,174.66859953340867,180.84252292981841,289.207560461003,137.00938020732553,113.01728138251033,153.01040634291402,160.12134406966857,113.87449311125562,104.88711958514459
2006-03-30,156.60557496958734,175.16477197979722,182.29264270478293,293.59357616972466,136.89693837854918,112.82358588687067,152.9319458209451,162.29262383871998,113.3231416931078,104.83473888219554
2006-03-31,155.95338529412538,174.65015128881092,181.2536139541273,295.09666198180184,136.72791157765963,112.74501960156785,152.99801783944528,160.22166370510277,113.30481955426069,104.87664344455479
2006-04-01,155.95338529412538,174.65015128881092,181.2536139541273,295.09666198180184,136.72791157765963,112.74501960156785,152.99801783944528,160.22166370510277,113.30481955426069,104.87664344455479
2006-04-02,155.95338529412538,174.65015128881092,181.2536139541273,295.09666198180184,136.72791157765963,112.74501960156785,152.99801783944528,160.22166370510277,113.30481955426069,104.87664344455479
2006-04-03,156.31340189247004,174.96897271417146,182.37906875926336,300.41322426656313,136.6529156863111,112.63301064085098,152.87413280475747,161.62240329560655,113.2250196291652,104.85569116337517
2006-04-04,157.30856502045236,175.97156776047237,183.37398946373654,303.0860845851114,136.73550478163804,112.72901832146545,152.93607532210137,159.84493145714248,113.1876148995344,104.91854800691401
2006-04-05,158.00152435167115,177.631279933317,184.16759393570499,304.4655199077301,136.86594146367833,112.96103688295037,152.8617443012887,161.82784510221376,113.47257049864695,104.98140485045282
2006-04-06,157.73581240375648,178.29351705726003,184.51632356976955,306.40104179795435,136.86687761211402,112.62501000079979,152.36620416253746,163.601048020021,112.77076841767023,104.94473835838849
2006-04-07,156.10570699155915,176.63585694686518,182.855710466667,305.282737233514,136.84139357136453,112.16897351788113,151.6435414601919,162.30543060069027,111.95235578504266,104.86092923367003
2006-04-08,156.10570699155915,176.63585694686518,182.855710466667,305.282737233514,136.84139357136453,112.16897351788113,151.6435414601919,162.30543060069027,111.95235578504266,104.86092923367003
2006-04-09,156.10570699155915,176.63585694686518,182.855710466667,305.282737233514,136.84139357136453,112.16897351788113,151.6435414601919,162.30543060069027,111.95235578504266,104.86092923367003
2006-04-10,156.243062038299,176.20836764019305,182.99282484744057,304.09651005861093,136.87291056869967,112.16097287782993,151.56095143706668,164.37052096840443,112.0139286277831,104.89759572573436
2006-04-11,155.06111647129273,174.73700838755016,181.65973825360155,302.9469692685967,136.97391058326195,112.48099847987811,151.8376280145361,165.1309224603922,112.38963941270259,104.9447383583885
2006-04-12,155.24944209795456,174.77289916297073,181.17829369807112,301.5289740688245,137.00605167955416,112.18497479798356,151.7674264948797,165.41320483882137,111.86801691245067,104.89759572573438
2006-04-13,155.36920934440968,175.52334449607784,181.3905014286901,301.54522235628224,136.91430913285595,111.78494279542335,151.39990089197252,166.3593043793788,111.22607665735707,104.84521502278537
2006-04-14,155.36920934440968,175.52334449607784,181.40136771500315,303.58821457549857,136.91430913285595,111.78494279542335,151.39990089197252,166.3593043793788,111.22607665735707,104.84521502278537
2006-04-15,155.36920934440968,175.52334449607784,181.40136771500315,303.58821457549857,136.91430913285595,111.78494279542335,151.39990089197252,166.3593043793788,111.22607665735707,104.84521502278537
2006-04-16,155.36920934440968,175.52334449607784,181.40136771500315,303.58821457549857,136.91430913285595,111.78494279542335,151.39990089197252,166.3593043793788,111.22607665735707,104.84521502278537
2006-04-17,154.91242580359514,173.70360192832806,181.9924583939103,306.3400340771224,136.98296001814035,112.0489639171131,151.56095143706668,169.07113622659412,111.62381678431453,104.96045256927324
2006-04-18,157.60293940934721,177.01708341989297,183.98047194727042,310.6347596173184,137.00677979500418,112.31298503880282,152.36207466138117,172.61647483204445,111.89128198888561,105.09140432664583
2006-04-19,157.89246864293784,177.7757370027991,185.30131821163152,314.57576981797285,137.0727262514743,112.31298503880282,152.53138420878784,173.9569159182713,111.2092278941371,105.07045204546621
2006-04-20,158.08203108910357,177.24878361966432,185.3837103779215,315.176683945944,137.10465931478083,112.31298503880282,152.6263627353818,171.92224161023668,111.20297792978329,105.0442616939917
2006-04-21,158.06236679368843,175.21065894061655,186.24036956466696,316.68038290094404,137.25652339434927,112.26498119849559,152.7832837793197,175.05883106280098,111.621844362104,105.03902362369679
2006-04-22,158.06236679368843,175.21065894061655,186.24036956466696,316.68038290094404,137.25652339434927,112.26498119849559,152.7832837793197,175.05883106280098,111.621844362104,105.03902362369679
2006-04-23,158.06236679368843,175.21065894061655,186.24036956466696,316.68038290094404,137.25652339434927,112.26498119849559,152.7832837793197,175.05883106280098,111.621844362104,105.03902362369679
2006-04-24,157.68258377721727,174.9461562178243,185.66214951026745,315.69005488991843,137.38779220833243,112.4649971997757,152.98562933597648,172.04550669420104,112.07084370241193,105.10711853753052
2006-04-25,156.91473445768924,174.43662504806235,185.52808575743788,314.0964283062213,137.29646572760564,111.9209536762938,152.46944169144393,173.0631106557594,111.10202793520149,105.02330941281208
2006-04-26,157.37322004369264,174.51933738700214,186.26065245872454,317.28596372782863,137.5254060283797,111.74493959516731,152.3785926660062,172.94838341310864,110.8000096957618,104.94997642868344
2006-04-27,157.93647218455342,176.0579981927617,186.98357564605593,315.26698627309383,137.5231176655369,112.02496199695948,152.73372976544456,169.00390072624995,110.89349775571581,105.09664239694072
2006-04-28,158.0470029991171,174.37343777857018,186.84903286900376,316.06451489835246,137.4563390771239,112.16897351788113,152.93194582094506,171.0844659313449,111.09860590148686,105.2014038028388
2006-04-29,158.0470029991171,174.37343777857018,186.84903286900376,316.06451489835246,137.4563390771239,112.16897351788113,152.93194582094506,171.0844659313449,111.09860590148686,105.2014038028388
2006-04-30,158.0470029991171,174.37343777857018,186.84903286900376,316.06451489835246,137.4563390771239,112.16897351788113,152.93194582094506,171.0844659313449,111.09860590148686,105.2014038028388
2006-05-01,157.3937240147343,172.92776994144907,187.0982641296707,317.35862116419634,137.6315028510919,111.76094087526974,152.79980178394476,173.50227586832497,110.42341963829062,105.11235660782543
2006-05-02,158.36086013194026,173.26816849870696,188.52646224350022,321.84628234414225,137.63420727990615,111.96095687654982,152.85761480013238,174.12233659372131,110.70882675574052,105.13854695929994
2006-05-03,157.74418646608558,172.92075026247494,187.50127477169804,323.16290458065595,137.7026501322048,111.85694855588414,152.74611826891334,172.4083649500268,110.298040125246,105.10711853753052
2006-05-04,158.28060302780221,174.43123076508803,188.43520812909182,324.8574953656629,137.61787669052788,111.81694535562812,152.7296002642883,173.03589628657247,110.33943722754387,105.07045204546621
2006-05-05,159.91337497746207,175.7494066034749,190.63259308543695,327.06641087252433,137.62713415839198,112.08896711736907,153.0186653452265,174.29896318589527,110.83589352151937,105.14378502959485
2006-05-06,159.91337497746207,175.7494066034749,190.63259308543695,327.06641087252433,137.62713415839198,112.08896711736907,153.0186653452265,174.29896318589527,110.83589352151937,105.14378502959485
2006-05-07,159.91337497746207,175.7494066034749,190.63259308543695,327.06641087252433,137.62713415839198,112.08896711736907,153.0186653452265,174.29896318589527,110.83589352151937,105.14378502959485
2006-05-08,159.79448144753724,175.90081224085617,191.00780771665197,331.2693012282631,137.6465852425559,112.07296583726666,153.03931285100785,173.61807034113994,110.9192343009446,105.12807081871014
2006-05-09,159.85473384722235,175.4844568967827,191.5806828691991,331.18884325137583,137.69100028500503,112.04096327706183,152.8865213082262,176.32830134310893,110.85210065341786,105.14378502959485
2006-05-10,159.6477651522587,173.80771870084018,191.19769039731688,330.4875440015221,137.73936795418265,112.09696775742026,153.07234886025793,179.3741762317168,110.9266487073263,105.12283274841525
2006-05-11,157.63190821846135,169.98868825971283,189.6743051280933,328.2547159206663,137.72459761219721,111.91295303624256,152.5437727122566,182.93872498012263,110.54392750611642,105.13854695929996
2006-05-12,155.86537821089405,167.77189192538717,187.2516905458144,322.3075361396672,137.50772322459432,111.91295303624256,151.50313842087903,180.68580210351047,109.8452385252551,105.13330888900508
2006-05-13,155.86537821089405,167.77189192538717,187.2516905458144,322.3075361396672,137.50772322459432,111.91295303624256,151.50313842087903,180.68580210351047,109.8452385252551,105.13330888900508
2006-05-14,155.86537821089405,167.77189192538717,187.2516905458144,322.3075361396672,137.50772322459432,111.91295303624256,151.50313842087903,180.68580210351047,109.8452385252551,105.13330888900508
2006-05-15,156.275707265021,167.70484434039545,185.99359645461598,308.5520493620943,137.39808984112503,111.81694535562812,150.68962669309573,175.41368509239524,110.27529785951744,105.22235608401841
2006-05-16,155.98584896936057,166.5789630075098,185.58190034707857,307.60971681653604,137.31976542200513,111.81694535562812,151.51965642550408,176.55508775300007,110.85271852061634,105.30092713844196
2006-05-17,153.4011231455792,164.03671160039943,182.29929862029707,307.19581128005984,137.1703977382652,111.73693895511607,150.56574165840792,175.21144497628063,110.28694227979643,105.26426064637764
2006-05-18,152.38159807746047,162.82611665974923,180.81936589042502,298.0422346470728,136.84461808264297,112.38499079926359,151.01998678559656,174.3315137059032,111.33729275308268,105.34806977109608
2006-05-19,153.0119902275373,164.2367673717997,180.40090041426805,296.08378802423,136.91763766062724,112.52100168013403,151.09018830525298,170.3918335547834,111.74698623391835,105.32711748991647
2006-05-20,153.0119902275373,164.2367673717997,180.40090041426805,296.08378802423,136.91763766062724,112.52100168013403,151.09018830525298,170.3918335547834,111.74698623391835,105.32711748991647
2006-05-21,153.0119902275373,164.2367673717997,180.40090041426805,296.08378802423,136.91763766062724,112.52100168013403,151.09018830525298,170.3918335547834,111.74698623391835,105.32711748991647
2006-05-22,152.4132901588768,162.56552504608152,178.5755281903867,282.3663842348704,136.7608848058946,112.53700296023645,150.29319458209474,171.94785513417736,111.86958534456981,105.40045047404512
2006-05-23,151.7521363787536,160.96918299977904,179.40768150637518,287.35358657952895,136.6408497731398,112.35298823905877,150.4005616121575,176.75679425403266,111.62574167827893,105.36378398198079
2006-05-24,151.99828615396447,162.14635573518336,178.3757120600528,281.9084005349344,136.61245327059035,112.62501000079972,149.6613809051869,171.4473241871707,111.8995281395729,105.43187889581453
2006-05-25,153.7450610903732,164.14730963946076,180.17835584516106,282.825628284148,136.6559321646038,112.62501000079972,150.40882061447002,173.1015309416704,111.4826578935857,105.41092661463492
2006-05-26,154.64475083022924,164.8337854812508,181.92419744218748,289.8753071675739,136.3862173986305,112.55300424033888,150.80525272547104,175.16715492446664,111.65608846337334,105.45806924728905
2006-05-27,154.64475083022924,164.8337854812508,181.92419744218748,289.8753071675739,136.3862173986305,112.55300424033888,150.80525272547104,175.16715492446664,111.65608846337334,105.45806924728905
2006-05-28,154.64475083022924,164.8337854812508,181.92419744218748,289.8753071675739,136.3862173986305,112.55300424033888,150.80525272547104,175.16715492446664,111.65608846337334,105.45806924728905
2006-05-29,154.64475083022924,164.8337854812508,182.23897938594928,291.44376082793497,136.3862173986305,112.55300424033888,150.80525272547104,175.16715492446664,111.65608846337334,105.45806924728905
2006-05-30,152.20456268388466,161.23854159312074,180.2285273295298,285.3367891885202,136.4269918638297,112.32898631890515,150.14866204162564,174.6271364613848,111.3964416552753,105.44759310669922
2006-05-31,153.49843474250946,162.08922306579046,180.6358617954613,282.9816731580347,136.39505880052317,112.32898631890515,150.14866204162564,172.72106338813543,111.10592525137646,105.35330784139096
2006-06-01,155.39055299107773,165.88495955049572,181.98584029609782,283.3373982438236,136.44561081605076,112.32898631890515,150.6607201850019,171.06312132806107,111.19057305756768,105.37949819286547
2006-06-02,155.69420919973572,165.5083654560673,183.48499702437752,289.0816277173314,136.6659177479179,112.95303624289907,150.86719524281494,174.95104081621747,112.53921080297975,105.62044942643101
2006-06-03,155.69420919973572,165.5083654560673,183.48499702437752,289.0816277173314,136.6659177479179,112.95303624289907,150.86719524281494,174.95104081621747,112.53921080297975,105.62044942643101
2006-06-04,155.69420919973572,165.5083654560673,183.48499702437752,289.0816277173314,136.6659177479179,112.95303624289907,150.86719524281494,174.95104081621747,112.53921080297975,105.62044942643101
2006-06-05,152.93017858879344,161.87577809484185,181.22506158927916,286.2648491293723,136.68349653521042,112.76902152172137,151.0199867855966,174.21678646325242,112.41126476464918,105.54711644230237
2006-06-06,152.7631398739601,161.65926518894364,178.49355201881642,280.4229936771351,136.42366333605835,112.84902792223343,150.73092170465836,171.4772066317681,112.71349688119605,105.53664030171255
2006-06-07,151.8622927433757,160.6199158755973,177.49294605317482,273.7706314077705,136.46069320751474,112.76102088167019,150.96630327056516,171.15010058644282,112.54992842246104,105.49997380964824
2006-06-08,152.08631593113157,160.2447135264937,174.48613621961428,262.8827800172645,136.47733584637157,112.9530362428991,150.67723818962696,167.9313344112356,112.97449824430616,105.55235451259726
2006-06-09,151.40564536617626,159.15899979225304,175.55171299692338,266.19743065864606,136.48784151214997,113.08904712376955,151.04063429137787,167.5807493022981,113.23930186709919,105.55759258289217
2006-06-10,151.40564536617626,159.15899979225304,175.55171299692338,266.19743065864606,136.48784151214997,113.08904712376955,151.04063429137787,167.5807493022981,113.23930186709919,105.55759258289217
2006-06-11,151.40564536617626,159.15899979225304,175.55171299692338,266.19743065864606,136.48784151214997,113.08904712376955,151.04063429137787,167.5807493022981,113.23930186709919,105.55759258289217
2006-06-12,149.48686174298274,156.01270043799244,173.60532412732852,262.06174757996,136.54369836881318,113.04104328346232,150.75982821275215,166.85983532638548,113.29310384161263,105.57330679377688
2006-06-13,147.9877116876152,155.6593291889112,170.1208515084161,250.84971390070046,136.4609012405005,113.2090567245376,150.2436405682196,161.92763112256588,113.58490350815447,105.6099732858412
2006-06-14,148.76065579574185,157.04069229679024,171.07659307383955,253.88010467031071,135.94237902361778,112.56900552044127,150.14453254046936,162.49059503417786,112.66413879768702,105.4371169661094
2006-06-15,151.9230217157137,161.4350316520464,174.66089181956505,259.76716238136646,135.6079659990886,112.28098247859792,150.35100759828237,165.88705503172326,112.11991661644471,105.38473626316038
2006-06-16,151.36469415893262,160.38416234455147,174.80420830343144,266.54685399772706,135.63032954505246,112.10496839747144,150.26428807400092,167.05033591069397,111.74266116352905,105.36378398198079
2006-06-17,151.36469415893262,160.38416234455147,174.80420830343144,266.54685399772706,135.63032954505246,112.10496839747144,150.26428807400092,167.05033591069397,111.74266116352905,105.36378398198079
2006-06-18,151.36469415893262,160.38416234455147,174.80420830343144,266.54685399772706,135.63032954505246,112.10496839747144,150.26428807400092,167.05033591069397,111.74266116352905,105.36378398198079
2006-06-19,149.98594678022405,158.957694497678,173.6087529322904,264.74601916957397,135.5982924652531,111.99295943675456,149.93805748265635,163.97351134732455,111.62847455242606,105.35854591168588
2006-06-20,149.98616237261464,158.89407040301086,173.7834076850364,261.6022310227167,135.40721416787824,111.87294983598652,149.6861579121245,163.45216941211606,111.53460626650373,105.34806977109608
2006-06-21,151.45267854822805,161.4842913095653,175.13144487698128,263.67826483278003,135.1283459505337,111.88095047603773,149.50445986124902,164.9761740865842,111.55480577106928,105.35854591168588
2006-06-22,150.68844891146833,159.52789357313242,175.07657139169052,265.35980929892673,134.9911481964578,111.60092807424557,148.93871820284136,164.22057513033528,111.13477489672067,105.30616520873683
2006-06-23,150.55593902003272,159.17486772070112,174.78411449788277,264.2218160339611,134.73526762403424,111.60092807424557,148.2656095143709,163.53221167443058,110.81581283756894,105.27473678696741
2006-06-24,150.55593902003272,159.17486772070112,174.78411449788277,264.2218160339611,134.73526762403424,111.60092807424557,148.2656095143709,163.53221167443058,110.81581283756894,105.27473678696741
2006-06-25,150.55593902003272,159.17486772070112,174.78411449788277,264.2218160339611,134.73526762403424,111.60092807424557,148.2656095143709,163.53221167443058,110.81581283756894,105.27473678696741
2006-06-26,151.28906661770827,159.7003074538111,175.31231433872068,264.2822787388616,134.58465174238003,111.24089927194139,147.68747935249445,164.8950645941055,110.71369840095926,105.30616520873683
2006-06-27,149.91597002902665,156.70676484735657,174.3777758980983,266.7979019611729,134.6859638064209,111.29690375229981,147.43557978196256,164.59357207272086,111.10262203827692,105.34283170080117
2006-06-28,150.76510902677393,157.8612836260137,174.2834333380441,267.50506013229017,134.8581111020961,111.26490119209498,147.7989758837135,164.99058169380083,110.66835645424034,105.29045099785212
2006-06-29,154.02390148017787,162.71642274721285,177.82047256243837,273.30106611929017,135.142492193562,111.70493639491121,148.5133795837465,167.41959754750488,111.0911677309821,105.4371169661094
2006-06-30,153.7019426122558,161.65631915869406,180.66416204229748,282.3866179513272,135.6711040102516,112.10496839747141,149.59943838784298,170.0375131402712,111.95779776921381,105.54187837200747
2006-07-01,153.7019426122558,161.65631915869406,180.66416204229748,282.3866179513272,135.6711040102516,112.10496839747141,149.59943838784298,170.0375131402712,111.95779776921381,105.54187837200747
2006-07-02,153.7019426122558,161.65631915869406,180.66416204229748,282.3866179513272,135.6711040102516,112.10496839747141,149.59943838784298,170.0375131402712,111.95779776921381,105.54187837200747
2006-07-03,154.92773286332678,162.78722906045408,181.79849140145257,286.8211400779521,135.73403398842893,112.09696775742022,150.07020151965668,170.88809558113326,111.85261776073479,105.56283065318708
2006-07-04,154.92773286332678,162.78722906045408,182.1781180978759,288.2813740124153,135.73403398842893,112.09696775742022,150.07020151965668,170.88809558113326,111.85261776073479,105.56283065318708
2006-07-05,153.8233211281564,159.47247772826432,179.91235873670263,281.97387057370537,135.6720401586873,111.66493319465518,149.57466138090544,171.43825273077496,111.06650057128911,105.45806924728902
2006-07-06,154.24626801061666,159.2261794406698,180.76333266227965,283.44030406438935,135.60037279511013,111.96895751660092,150.29319458209474,174.02148334320498,111.57909270479405,105.52092609082786
2006-07-07,153.20511562163173,157.39537402139635,180.6400973780613,284.17931160400354,135.74443563771447,112.35298823905873,150.71027419887702,171.9008970069528,112.22899394109878,105.60997328584124
2006-07-08,153.20511562163173,157.39537402139635,180.6400973780613,284.17931160400354,135.74443563771447,112.35298823905873,150.71027419887702,171.9008970069528,112.22899394109878,105.60997328584124
2006-07-09,153.20511562163173,157.39537402139635,180.6400973780613,284.17931160400354,135.74443563771447,112.35298823905873,150.71027419887702,171.9008970069528,112.22899394109878,105.60997328584124
2006-07-10,153.4317486120105,156.08075373675905,180.74581046045236,285.89893905836357,135.82941711237712,112.44099527962197,151.1603898249094,171.9425189833563,112.33716822907812,105.64663977790556
2006-07-11,154.06872200348417,157.32866167432962,180.50164677182465,284.7393154736167,135.93010507746087,112.62501000079968,151.5650809382229,174.2114503124314,112.67604462331921,105.69378241055969
2006-07-12,152.4011035153247,154.10021886972916,178.84946701622027,284.7099186768116,135.99896399573092,112.68101448115809,151.37925338619118,175.2034407500491,112.76406693497903,105.68854434026478
2006-07-13,150.42858065203535,151.7088550050251,176.66805373592922,277.8816184520606,135.97857676313131,112.8970317625406,150.96217376940888,175.89980843218527,113.01380410377844,105.79330574616283
2006-07-14,149.69159508526505,150.0677434576532,174.5848530271751,273.38837085881687,135.95787748105315,112.8970317625406,150.9208787578463,176.97984535834897,113.05223069069903,105.86140065999659
2006-07-15,149.69159508526505,150.0677434576532,174.5848530271751,273.38837085881687,135.95787748105315,112.8970317625406,150.9208787578463,176.97984535834897,113.05223069069903,105.86140065999659
2006-07-16,149.69159508526505,150.0677434576532,174.5848530271751,273.38837085881687,135.95787748105315,112.8970317625406,150.9208787578463,176.97984535834897,113.05223069069903,105.86140065999659
2006-07-17,149.48452426759007,150.7174142387728,173.4088359547518,268.7276671206207,135.921367692061,112.9690375230014,150.97869177403393,172.5444367959614,113.15113697070123,105.8561625897017
2006-07-18,149.77420101176372,151.111532133824,172.70943537793096,269.2327265716398,135.87580846819048,112.9690375230014,151.09018830525295,169.67412126936333,112.45810385111827,105.74092504321382
2006-07-19,152.56890247700906,152.98562388031706,176.02696805526165,273.21359106228493,136.08144907456503,113.13705096407669,151.98629005616147,170.53110709121057,113.266321674971,105.90330522235583
2006-07-20,151.27569988949188,150.55217241794324,176.45466105065432,278.14312390869196,136.2931226375252,113.37707016561282,152.4405351833501,169.0839429885644,113.61066381750629,106.00282855795898
2006-07-21,150.20715591993442,149.01164240678386,175.3084947508404,276.2172419877561,136.31226167221052,113.29706376510077,152.62636273538183,168.2237554762245,113.40191976091344,105.99759048766406
2006-07-22,150.20715591993442,149.01164240678386,175.3084947508404,276.2172419877561,136.31226167221052,113.29706376510077,152.62636273538183,168.2237554762245,113.40191976091344,105.99759048766406
2006-07-23,150.20715591993442,149.01164240678386,175.3084947508404,276.2172419877561,136.31226167221052,113.29706376510077,152.62636273538183,168.2237554762245,113.40191976091344,105.99759048766406
2006-07-24,152.70884463243593,152.13786812044697,177.4937654367136,276.85773789775214,136.24017824266193,113.13705096407669,152.83696729435113,169.95373557238196,113.43295570557537,106.01854276884366
2006-07-25,153.67408580599837,152.87477187313075,178.61296771515447,280.04863585918815,135.9775365982028,112.98503880310382,152.92781631978883,169.66024727722876,113.17188305009623,105.99235241736915
2006-07-26,153.61750982392113,152.70695989487655,178.62511980332823,280.6118757608945,136.09985999380038,113.2970637651008,153.56375949785297,169.78938212709616,113.48659133122769,106.0866376826774
2006-07-27,153.01177463514674,151.74732609659532,179.95685756580355,286.4690597862051,136.12825649634982,113.305064405152,153.87760158572874,171.0871340067553,113.42002802265341,106.11282803415192
2006-07-28,154.87798775594078,155.01885205391542,181.9524598713219,286.30126300629547,136.17620809955605,113.65709256740499,154.19557317476077,171.7765646928242,114.05433999425813,106.26473207270412
2006-07-29,154.87798775594078,155.01885205391542,181.9524598713219,286.30126300629547,136.17620809955605,113.65709256740499,154.19557317476077,171.7765646928242,114.05433999425813,106.26473207270412
2006-07-30,154.87798775594078,155.01885205391542,181.9524598713219,286.30126300629547,136.17620809955605,113.65709256740499,154.19557317476077,171.7765646928242,114.05433999425813,106.26473207270412
2006-07-31,154.65054913083924,154.92955686117648,181.82781272623694,286.48292362896257,136.27533581724697,113.90511240899232,154.2616451932609,175.495861815038,114.10381689838225,106.33282698653785
2006-08-01,153.955218283324,152.42092067508693,180.67084316961294,283.8894653189343,136.24829152910462,113.92111368909472,154.19144367360448,174.91368776047057,114.1286741710594,106.34854119742256
2006-08-02,154.90313263686397,154.02336811511367,182.3665763117736,286.8168480774915,136.45559639936488,114.12112969037483,154.69937231582452,177.024669025245,114.39449965114224,106.37473154889707
2006-08-03,155.15954007107965,155.08677328925705,181.9055281034061,287.0994729014684,136.57240692084113,114.16913353068203,154.91410637595004,173.845390366113,114.59000709121385,106.34854119742255
2006-08-04,155.05067726080105,154.39275967351793,183.08528912830616,289.65801612838516,136.74996307414483,114.53716297303743,155.67393458870197,175.05242768181571,115.20340663456248,106.48473102509001
2006-08-05,155.05067726080105,154.39275967351793,183.08528912830616,289.65801612838516,136.74996307414483,114.53716297303743,155.67393458870197,175.05242768181571,115.20340663456248,106.48473102509001
2006-08-06,155.05067726080105,154.39275967351793,183.08528912830616,289.65801612838516,136.74996307414483,114.53716297303743,155.67393458870197,175.05242768181571,115.20340663456248,106.48473102509001
2006-08-07,154.62226113980066,153.39587383066632,181.54165878272676,288.7237906948079,136.78772106105123,114.45715657252538,155.75652461182716,174.872065784067,115.08784170432445,106.45854067361552
2006-08-08,154.11353117982253,152.43800765053487,181.5287881582191,290.2728622261051,136.87904754177805,114.47315785262779,155.9258341592338,174.25147144358854,114.96027589196216,106.54234979833394
2006-08-09,153.4856467096573,152.52424506704918,181.9803441234384,293.0754363363496,136.9499867899052,114.44115529242296,156.3016187644535,176.5081296257754,114.75913635473518,106.54758786862884
2006-08-10,154.2239712186428,153.61660260743898,181.3563394380773,291.58924601814886,136.92502283162,114.39315145211573,156.08275520317173,173.84112144545617,114.62415613599117,106.54234979833394
2006-08-11,153.6303659385809,152.64648500495906,180.86744479529514,291.7941038814002,136.9331361180627,114.1451316105284,156.04971919392165,171.34433647632582,114.24794630448831,106.4742548845002
2006-08-12,153.6303659385809,152.64648500495906,180.86744479529514,291.7941038814002,136.9331361180627,114.1451316105284,156.04971919392165,171.34433647632582,114.24794630448831,106.4742548845002
2006-08-13,153.6303659385809,152.64648500495906,180.86744479529514,291.7941038814002,136.9331361180627,114.1451316105284,156.04971919392165,171.34433647632582,114.24794630448831,106.4742548845002
2006-08-14,153.81798805323132,153.430718257412,181.52910330573403,291.11777317390823,136.88903312509214,114.1451316105284,155.93409316154637,169.72107939658773,113.97377961722609,106.43235032214096
2006-08-15,155.93982566745416,157.59104122359713,183.69054883948235,292.16839357235574,136.90286731864188,114.48915913273017,156.37594978526622,169.99482393370334,114.81904570886434,106.57901629039826
2006-08-16,157.17279854922202,161.2571320598684,185.5450028760367,296.42752275952586,137.17174995267234,114.9691975358024,157.24727452923716,169.9537355723819,115.46248310370811,106.70472997747594
2006-08-17,157.4289676971113,161.63165377439705,185.9551484578009,297.6546261292913,137.4788066395806,115.00120009600721,157.40419557317506,167.00551224379777,115.49537264996546,106.69425383688613
2006-08-18,158.01379042399873,161.9264396564106,185.97795253197754,295.2923227012092,137.54392096410788,115.24121929754332,157.35464155929995,167.85662829974194,115.84249519489389,106.76234875071988
2006-08-19,158.01379042399873,161.9264396564106,185.97795253197754,295.2923227012092,137.54392096410788,115.24121929754332,157.35464155929995,167.85662829974194,115.84249519489389,106.76234875071988
2006-08-20,158.01379042399873,161.9264396564106,185.97795253197754,295.2923227012092,137.54392096410788,115.24121929754332,157.35464155929995,167.85662829974194,115.84249519489389,106.76234875071988
2006-08-21,157.4338128524155,160.35079093293058,185.91078829360652,293.3763191940316,137.45789932451672,115.34522761820898,157.4331020812689,169.6292976024671,116.05506527529268,106.8147294536689
2006-08-22,157.5915470535498,160.58806827272625,185.88880360296858,295.10773261791024,137.43272733324577,115.41723337866982,157.44136108358143,170.56739291679307,116.17939916692448,106.81996752396381
2006-08-23,156.897521107346,159.28003084188813,185.13629436694035,292.6041338095876,137.54256874970076,115.45723657892586,157.14403700033068,169.80965950021582,116.19738860804935,106.8252055942587
2006-08-24,157.2734007668507,159.77344011507708,185.1435553656832,290.7025732245947,137.60165011764244,115.45723657892586,156.90452593326756,170.4996238013668,116.34995427782688,106.81996752396378
2006-08-25,157.1724581401842,160.03129903172015,184.6794565293717,291.157865908369,137.66239574946985,115.45723657892586,156.92517343904885,170.771233878154,116.5014505620686,106.8723482269128
