Hour_1,Hour_2,Hour_3,Hour_4,Hour_5,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Hour_18,Hour_19,Hour_20,Hour_21,Hour_22,Hour_23,Hour_24,month
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11869,0.317786875,0.44604000000000005,0.43107796875000004,0.3945475,0.41278046875,0.5032,0.403381875,0.27264671875,0.07581687499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12889296875,0.327096875,0.4471654687500001,0.49839671874999997,0.47012796874999996,0.30490546875,0.24638046875,0.220856875,0.12675,0.17862796874999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12507000000000001,0.32336671875,0.44785,0.50506171875,0.47542687499999997,0.49243796874999995,0.47845921874999997,0.42603421874999997,0.32880000000000004,0.17388671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074266875,0.207551875,0.36672421875,0.46777046875,0.46612421875,0.39941296875,0.43229921875000005,0.392596875,0.2511675,0.12123421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11171671875,0.30434421875,0.4155375,0.46247046875000003,0.47820296875,0.47595296875000004,0.41849296874999997,0.2159675,0.107971875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11520421874999999,0.31786796875,0.4441875,0.4984175,0.51186421875,0.503926875,0.4762668749999999,0.42052921875,0.31810796875,0.15775999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09794671875000001,0.285971875,0.39991546875,0.438666875,0.4366818750000001,0.41711671875,0.3904875,0.34698046875,0.260706875,0.12736546875000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07944296875,0.12988796875,0.20689796875,0.289681875,0.38645,0.41393,0.30324,0.30002046875000005,0.265351875,0.12773671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08176,0.24824687499999998,0.35236546874999997,0.39428796875000005,0.32489171875,0.39024000000000003,0.37105750000000004,0.30744687499999995,0.23829750000000002,0.08814671874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08861796875,0.26823046875,0.37481796874999995,0.41256421875000004,0.42476546874999993,0.42154921875,0.4066875,0.36764296875,0.280726875,0.13456796875000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1772,0.20686671874999998,0.09380546875000001,0.08964421874999999,0.09193546875,0.14823046875,0.09423046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08283750000000001,0.27811046875,0.41782749999999996,0.49151999999999996,0.5196168750000001,0.403731875,0.23193171875,0.247521875,0.12626671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.086981875,0.3030975,0.4526379687499999,0.52992,0.55649171875,0.54989296875,0.5170004687499999,0.44867171875,0.3267775,0.14440796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08192421875,0.28783687500000005,0.420796875,0.43459171874999997,0.408786875,0.45446671875,0.43231296874999997,0.31079921875000005,0.2882475,0.12675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25091171875,0.37083,0.38684671875,0.38938921875000004,0.4400068749999999,0.41834671874999996,0.3692,0.27174921874999997,0.11573671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14391,0.313046875,0.5260499999999999,0.560546875,0.38194296875,0.5269204687499999,0.456751875,0.32776,0.13848046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28704,0.44159296875000004,0.3350768750000001,0.40827546875000004,0.5469018749999999,0.317786875,0.257971875,0.23003671875,0.124171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18943687499999998,0.23916921875,0.38563671875,0.39924796874999996,0.44526921875,0.32521171875,0.353946875,0.25286171875,0.099091875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21017046875000003,0.32464546875,0.30217,0.3451875,0.32487,0.27729000000000004,0.262851875,0.1776975,0.06238687499999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14573671875,0.414421875,0.5105092187500001,0.551056875,0.552721875,0.52005421875,0.4483075,0.31906687499999997,0.12752796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18175999999999998,0.30273046875,0.318411875,0.45719671875,0.36941,0.33232187500000004,0.23948750000000002,0.28495546875,0.09855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12457046875000001,0.17776796875,0.44656046875,0.47514999999999996,0.45334687500000004,0.37621546875,0.35463546874999996,0.24084296875000002,0.09207187500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174526875,0.2780075,0.30984687499999997,0.34307796875,0.284596875,0.13456796875000002,0.09486171874999999,0.066706875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18764187499999999,0.11808046875,0.41221687500000004,0.352941875,0.45482171875,0.52250296875,0.44498750000000004,0.30441687500000003,0.08798296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.276631875,0.548311875,0.59065171875,0.590286875,0.5515767187499998,0.46554921875000005,0.31925171875,0.11166796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25695421875,0.433051875,0.52886796875,0.56745,0.5629429687499999,0.5232,0.44032421875,0.29903671875,0.10433671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23710171875,0.3966975,0.48127796875,0.51650921875,0.514006875,0.48096187500000004,0.40376671875,0.27706187500000007,0.09515046875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20226921874999998,0.34950296875000003,0.42397171875,0.44794296875,0.44668296874999996,0.41952046875000004,0.35917546875,0.24790687500000003,0.08639921874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11850671875,0.32251749999999996,0.29238671875,0.40383749999999996,0.30189296875000005,0.2127975,0.13793296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24123171875000002,0.15619921875,0.263401875,0.311746875,0.3694175,0.31463296874999996,0.212911875,0.06886171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17856,0.1006,0.14313921875000002,0.1788,0.17769546875,0.17688046875000002,0.12342546874999999,0.2194275,0.07099171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1684375,0.30037796875000006,0.180781875,0.18048671875,0.38291000000000003,0.18394171875,0.14247749999999998,0.20835921875,0.06666171874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16352046874999998,0.0630175,0.172071875,0.178871875,0.21092671875,0.12982921875,0.13404296875,0.204496875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1291875,0.1099875,0.18487546875000002,0.192451875,0.12432,0.077266875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12587546874999997,0.16973687499999998,0.09040000000000001,0.1376,0.107156875,0.199516875,0.06127296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1972,0.244946875,0.24338671875,0.33417921875,0.30946671875000004,0.28764921875,0.21208687499999998,0.07312421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18843921875,0.35163171875,0.44829,0.4905775,0.49289671875000013,0.4598175,0.385681875,0.255761875,0.07452296874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185696875,0.35385,0.452351875,0.27734296875000003,0.30468046875,0.38267687499999997,0.08569546875,0.2152,0.07459546874999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.37702296875,0.49800000000000005,0.4528879687499999,0.5639118750000001,0.29498671875000004,0.31045796875000004,0.22618687500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1995,0.4199617187500001,0.55029671875,0.52483921875,0.60967921875,0.5601975,0.46127171875,0.3024975,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.37516171875,0.48455671875,0.5243154687499999,0.5159718750000001,0.47301171875,0.39094687499999997,0.258686875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10034296875,0.2765475,0.32551687499999993,0.38815921875,0.4348575,0.36151671875,0.27912671875,0.15296796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3048,0.40275,0.43241421874999997,0.42276421875,0.38721796875000003,0.32019000000000003,0.09782421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140536875,0.300306875,0.38978921875,0.41725046875,0.4084775,0.31397187499999996,0.22579171875,0.182341875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14304171875,0.0974,0.156151875,0.0,0.08322046875,0.10414171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14389421875,0.31429687500000003,0.41937187499999995,0.46688046875,0.47493671875000004,0.44606671875,0.37527187500000003,0.24892796874999998,0.071171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.34417921875,0.452536875,0.4927879687500001,0.48876749999999997,0.45288671875,0.37633421875,0.25025,0.071671875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.32941921875,0.44058749999999997,0.47385546875000006,0.47030671875,0.4365168749999999,0.3637475,0.214571875,0.07268296875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12855796874999997,0.13923000000000002,0.2751675,0.10931796875000001,0.23572171875,0.1443475,0.17164546875,0.06528796875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15405,0.34368,0.46480796874999997,0.5233768750000001,0.5311642187500001,0.49652921875,0.4154375,0.26993671875,0.0773175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.27024000000000004,0.41387171875,0.44158921875,0.337921875,0.37113796875000005,0.29680546875,0.17533921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13069687500000002,0.2962575,0.13696546875,0.16068421875000002,0.20604187500000004,0.21426796874999998,0.12927421875000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08853749999999999,0.0,0.168481875,0.0,0.07972421874999999,0.0,0.07958671875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11049187499999999,0.0,0.09865671875,0.09546796874999999,0.096621875,0.08848,0.07656171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285846875,0.46621921875,0.36465,0.0,0.16128921875,0.24797171875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135,0.32940921875,0.45238687499999997,0.51122921875,0.51548171875,0.48250546875,0.39975,0.26419546875,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19905671875,0.31524171875,0.32767,0.25799921875000004,0.32209000000000004,0.396406875,0.260121875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22287,0.315746875,0.42369046875,0.52528,0.49140546875,0.40985546875000006,0.27108046875,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.109311875,0.08183,0.09029671874999999,0.181611875,0.0727675,0.08651671875,0.09357046875,0.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183046875,0.28979671875,0.2996775,0.39778921874999995,0.27495421875,0.15207750000000003,0.16713921874999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19422796875,0.3435075000000001,0.42004171875000007,0.5108654687499999,0.4288879687499999,0.28982421875,0.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185,0.31583999999999995,0.40159921875,0.472366875,0.42846187500000005,0.49140546875,0.4080375,0.268386875,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1245,0.1935,0.50691921875,0.5869567187499999,0.495941875,0.56728546875,0.47884921874999997,0.318,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.123,0.3495,0.517546875,0.5963475,0.612321875,0.5740404687499999,0.48069296875,0.32211,0.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155,0.1245,0.372776875,0.40392796875,0.29668921875,0.30466171875,0.170251875,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.370811875,0.223546875,0.31544296875,0.1125,0.237481875,0.174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1215,0.351,0.5186929687499999,0.47964,0.61748671875,0.5835499999999999,0.37632,0.2325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1095,0.279,0.47343999999999997,0.54708046875,0.375636875,0.5374818750000002,0.45626296875000005,0.31183546875,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.30439296875000005,0.42709921874999995,0.48307921875,0.492046875,0.3746574999999999,0.27843796875000004,0.11029046875000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13903187499999994,0.20839546874999998,0.21299,0.41587046875,0.23328187500000003,0.099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099,0.0,0.24260546875,0.4874475,0.49899796874999996,0.46567171875,0.39396,0.27864750000000005,0.10305796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10377,0.23408,0.31925796874999995,0.4021692187499999,0.37451671875,0.28535546875,0.1361875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08818671875,0.143721875,0.23007796875,0.27837671875000003,0.28369687499999996,0.24488749999999998,0.14745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16452,0.15143296875000004,0.113771875,0.10394921875,0.07648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1125,0.32282687500000007,0.4652475,0.54171796875,0.5607875,0.53451421875,0.46552,0.33000187500000006,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114,0.3235104687500001,0.4561068750000001,0.44165671874999995,0.5367375000000001,0.50956171875,0.36752671875,0.31174671875000004,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18216796875,0.37475171875,0.39139671875,0.37886296875,0.38629296875,0.41625,0.298861875,0.1200675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117,0.32886546875,0.47127421875,0.5431999999999999,0.56080421875,0.532546875,0.45816,0.32998171874999993,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.131821875,0.33693,0.47920921875,0.428911875,0.48008546875,0.3078,0.17758171875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07861,0.07897171875,0.13923000000000002,0.11399296875,0.09639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.238021875,0.24575999999999998,0.30535,0.0924375,0.17816421875,0.2910175,0.25158046875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11777171875,0.31346796875,0.446196875,0.5154875,0.49161796874999997,0.51406796875,0.44639999999999996,0.32551687499999993,0.1464375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14518171875,0.1035,0.099,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1305,0.3735,0.5817575,0.6756,0.7040175,0.6735968750000001,0.5858892187499998,0.4125,0.171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.129,0.369,0.5568,0.6428975,0.66469921875,0.49378046875000003,0.40360546875000003,0.2625,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.084,0.22519999999999998,0.44114296875000003,0.4359304687500001,0.44062046875,0.2288675,0.2305875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.141,0.3915,0.606,0.75,0.771411875,0.736841875,0.6285,0.4305,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1335,0.3765,0.585,0.7076704687500001,0.6045,0.522,0.4425,0.198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3735,0.5753718750000001,0.6591474999999999,0.6762417187499999,0.6428868750000001,0.5594967187500001,0.41493921875,0.1905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.40775,0.35048046875,0.3285,0.2655,0.2085,0.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.4095,0.63090796875,0.73876171875,0.7798,0.7617900000000001,0.67544296875,0.471,0.216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.153,0.4125,0.636,0.7483375000000001,0.7765575,0.7437904687500002,0.65157421875,0.477,0.2175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1365,0.2085,0.4363575,0.44392796875,0.52316796875,0.539296875,0.342,0.243,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1065,0.376396875,0.34012671875,0.4536775,0.5879175,0.46473546875,0.34867671875,0.1725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.2655,0.2535,0.1455,0.1695,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4035,0.49322796875,0.54071796875,0.684016875,0.6625054687499999,0.58912,0.45089296875,0.2235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1665,0.426,0.657,0.75805296875,0.8000475,0.7789054687500001,0.6949242187499999,0.5115,0.252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1725,0.4365,0.663,0.76876921875,0.7904254687500001,0.7602179687499999,0.672931875,0.5025,0.249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.45,0.62470546875,0.6970392187500001,0.7111179687499999,0.6817804687500001,0.60781171875,0.47784,0.267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785,0.3405,0.3705,0.50416,0.491011875,0.5460929687499999,0.36032,0.26315796875,0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,0.1335,0.45437671875,0.5339700000000001,0.66145421875,0.31326171875,0.254946875,0.351731875,0.147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1185,0.3645,0.3255,0.6715718749999999,0.69349671875,0.67135921875,0.60151921875,0.26583187500000005,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905,0.4575,0.64125,0.73412421875,0.76990921875,0.7500675,0.67473,0.5373075,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3195,0.51090921875,0.57477,0.58138671875,0.45877921875,0.3914475,0.255,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1155,0.1455,0.3015,0.2025,0.2909375,0.0,0.0,0.292111875,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.198,0.46349296875,0.62481,0.7026118750000001,0.72526421875,0.69931921875,0.6247417187500001,0.49481921875000007,0.2938775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.47601,0.6259879687500001,0.7043375,0.72628171875,0.702646875,0.6342342187500001,0.50571796875,0.30859171874999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.44593921875000003,0.5785554687500001,0.6474604687499999,0.6682275,0.6524718749999999,0.592396875,0.41359687500000003,0.28677687500000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243,0.528,0.6982218750000001,0.76069296875,0.7758592187500001,0.7484975000000001,0.68,0.5491875,0.3375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.45145296875,0.58088296875,0.59008,0.59011921875,0.5184,0.5174775,0.4169699999999999,0.296991875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21548687500000002,0.41970687500000003,0.5371218750000001,0.5660768749999999,0.59582046875,0.5800729687499999,0.48214687500000003,0.406331875,0.181951875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.226,0.119591875,0.2204,0.3565975,0.47777296875,0.33456,0.348181875,0.26943421875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1845,0.4183675,0.57171296875,0.677091875,0.68839,0.6782118749999999,0.5905375,0.49463296874999996,0.255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.40824,0.52936,0.6094775,0.6105375000000001,0.58098671875,0.3385754687499999,0.32998171874999993,0.174971875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
